trx_id,product_id,trx_date,units
DQTrx683514,DQProduk-019,22062025,1
DQTrx683515,DQProduk-009,22062025,1
DQTrx683516,DQProduk-019,22062025,3
DQTrx683522,DQProduk-009,22062025,1
DQTrx683524,DQProduk-001,22062025,3
DQTrx683527,DQProduk-001,22062025,1
DQTrx683528,DQProduk-001,22062025,1
DQTrx683531,DQProduk-001,22062025,1
DQTrx683536,DQProduk-019,22062025,4
DQTrx683544,DQProduk-019,22062025,1
DQTrx683548,DQProduk-009,22062025,1
DQTrx683549,DQProduk-019,22062025,1
DQTrx683552,DQProduk-019,22062025,3
DQTrx683555,DQProduk-009,22062025,1
DQTrx683556,DQProduk-003,22062025,2
DQTrx683560,DQProduk-009,22062025,1
DQTrx683561,DQProduk-019,22062025,4
DQTrx683562,DQProduk-003,22062025,1
DQTrx683571,DQProduk-019,22062025,3
DQTrx683583,DQProduk-001,22062025,1
DQTrx683587,DQProduk-009,22062025,1
DQTrx683590,DQProduk-003,22062025,1
DQTrx683591,DQProduk-019,22062025,1
DQTrx683594,DQProduk-003,22062025,3
DQTrx683597,DQProduk-003,22062025,1
DQTrx683598,DQProduk-003,22062025,1
DQTrx683602,DQProduk-003,22062025,1
DQTrx683605,DQProduk-001,22062025,1
DQTrx683612,DQProduk-003,22062025,2
DQTrx683614,DQProduk-019,22062025,1
DQTrx683617,DQProduk-009,22062025,1
DQTrx683619,DQProduk-019,22062025,1
DQTrx683620,DQProduk-003,22062025,3
DQTrx683621,DQProduk-019,22062025,4
DQTrx683626,DQProduk-003,22062025,1
DQTrx683629,DQProduk-003,22062025,3
DQTrx683633,DQProduk-009,22062025,1
DQTrx683636,DQProduk-009,22062025,1
DQTrx683637,DQProduk-009,22062025,1
DQTrx683641,DQProduk-001,22062025,1
DQTrx683647,DQProduk-003,22062025,1
DQTrx683648,DQProduk-019,22062025,1
DQTrx683658,DQProduk-019,22062025,3
DQTrx683662,DQProduk-003,22062025,1
DQTrx683663,DQProduk-019,22062025,1
DQTrx683666,DQProduk-019,22062025,1
DQTrx683669,DQProduk-003,22062025,1
DQTrx683674,DQProduk-003,22062025,1
DQTrx683681,DQProduk-019,22062025,1
DQTrx683682,DQProduk-003,22062025,2
DQTrx683686,DQProduk-019,22062025,1
DQTrx683690,DQProduk-019,22062025,1
DQTrx683691,DQProduk-001,22062025,1
DQTrx683699,DQProduk-001,22062025,1
DQTrx683704,DQProduk-019,22062025,2
DQTrx683710,DQProduk-019,22062025,3
DQTrx683712,DQProduk-019,22062025,1
DQTrx683713,DQProduk-001,22062025,1
DQTrx683714,DQProduk-001,22062025,1
DQTrx683718,DQProduk-003,22062025,1
DQTrx683719,DQProduk-019,22062025,2
DQTrx683720,DQProduk-009,22062025,1
DQTrx683721,DQProduk-001,22062025,1
DQTrx683724,DQProduk-001,22062025,1
DQTrx683729,DQProduk-019,22062025,3
DQTrx683731,DQProduk-001,22062025,1
DQTrx683736,DQProduk-003,22062025,1
DQTrx683744,DQProduk-019,22062025,1
DQTrx683750,DQProduk-009,22062025,1
DQTrx683751,DQProduk-019,22062025,1
DQTrx683757,DQProduk-003,22062025,1
DQTrx683758,DQProduk-009,22062025,1
DQTrx683760,DQProduk-003,22062025,1
DQTrx683762,DQProduk-001,22062025,1
DQTrx683767,DQProduk-003,22062025,1
DQTrx683768,DQProduk-019,22062025,1
DQTrx683772,DQProduk-019,22062025,1
DQTrx683773,DQProduk-009,22062025,1
DQTrx683776,DQProduk-019,22062025,1
DQTrx683779,DQProduk-019,22062025,1
DQTrx683781,DQProduk-019,22062025,4
DQTrx683783,DQProduk-001,22062025,1
DQTrx683790,DQProduk-009,22062025,1
DQTrx683806,DQProduk-019,22062025,3
DQTrx683808,DQProduk-009,22062025,1
DQTrx683809,DQProduk-019,22062025,1
DQTrx683821,DQProduk-001,22062025,1
DQTrx683824,DQProduk-009,22062025,1
DQTrx683826,DQProduk-019,22062025,1
DQTrx683828,DQProduk-003,22062025,3
DQTrx683829,DQProduk-019,22062025,4
DQTrx683830,DQProduk-019,22062025,1
DQTrx683833,DQProduk-001,22062025,1
DQTrx683834,DQProduk-001,22062025,1
DQTrx683840,DQProduk-001,22062025,3
DQTrx683842,DQProduk-001,22062025,1
DQTrx683856,DQProduk-003,22062025,1
DQTrx683857,DQProduk-001,22062025,1
DQTrx683858,DQProduk-001,22062025,1
DQTrx683859,DQProduk-009,22062025,1
DQTrx683864,DQProduk-019,22062025,4
DQTrx683869,DQProduk-019,22062025,1
DQTrx683871,DQProduk-003,22062025,1
DQTrx683873,DQProduk-001,22062025,1
DQTrx683883,DQProduk-019,22062025,2
DQTrx683885,DQProduk-003,22062025,3
DQTrx683892,DQProduk-001,22062025,1
DQTrx683893,DQProduk-019,22062025,1
DQTrx683894,DQProduk-003,22062025,1
DQTrx683895,DQProduk-019,22062025,1
DQTrx683906,DQProduk-019,22062025,1
DQTrx683907,DQProduk-003,22062025,1
DQTrx683908,DQProduk-001,22062025,2
DQTrx683910,DQProduk-003,22062025,1
DQTrx683913,DQProduk-019,22062025,1
DQTrx683915,DQProduk-009,22062025,1
DQTrx683917,DQProduk-019,22062025,2
DQTrx683920,DQProduk-019,22062025,1
DQTrx683926,DQProduk-019,22062025,1
DQTrx683939,DQProduk-019,22062025,1
DQTrx683946,DQProduk-019,22062025,1
DQTrx683968,DQProduk-019,22062025,1
DQTrx683971,DQProduk-019,22062025,1
DQTrx683976,DQProduk-001,22062025,1
DQTrx683980,DQProduk-001,22062025,3
DQTrx683983,DQProduk-019,22062025,4
DQTrx683984,DQProduk-001,22062025,1
DQTrx683991,DQProduk-003,22062025,1
DQTrx683996,DQProduk-019,22062025,1
DQTrx684002,DQProduk-019,22062025,3
DQTrx684005,DQProduk-001,22062025,1
DQTrx684011,DQProduk-019,22062025,1
DQTrx684025,DQProduk-001,22062025,1
DQTrx684032,DQProduk-019,22062025,1
DQTrx684036,DQProduk-019,22062025,1
DQTrx684039,DQProduk-001,22062025,1
DQTrx684053,DQProduk-019,22062025,1
DQTrx684054,DQProduk-001,22062025,1
DQTrx684057,DQProduk-003,22062025,2
DQTrx684058,DQProduk-003,22062025,3
DQTrx684059,DQProduk-019,22062025,1
DQTrx684061,DQProduk-019,22062025,1
DQTrx684063,DQProduk-001,22062025,1
DQTrx684066,DQProduk-003,22062025,3
DQTrx684067,DQProduk-003,22062025,1
DQTrx684074,DQProduk-019,22062025,4
DQTrx684077,DQProduk-001,22062025,1
DQTrx684078,DQProduk-019,22062025,1
DQTrx684081,DQProduk-019,22062025,1
DQTrx684083,DQProduk-019,22062025,1
DQTrx684091,DQProduk-019,22062025,3
DQTrx684093,DQProduk-009,22062025,1
DQTrx684095,DQProduk-019,22062025,3
DQTrx684103,DQProduk-003,22062025,3
DQTrx684105,DQProduk-001,22062025,1
DQTrx684106,DQProduk-019,22062025,4
DQTrx684107,DQProduk-003,22062025,2
DQTrx684111,DQProduk-009,22062025,1
DQTrx684113,DQProduk-019,22062025,2
DQTrx684116,DQProduk-009,22062025,1
DQTrx684120,DQProduk-009,22062025,1
DQTrx684126,DQProduk-019,22062025,1
DQTrx684130,DQProduk-001,22062025,1
DQTrx684131,DQProduk-009,22062025,1
DQTrx684132,DQProduk-003,22062025,1
DQTrx684134,DQProduk-019,22062025,1
DQTrx684142,DQProduk-019,22062025,1
DQTrx684146,DQProduk-009,22062025,1
DQTrx684147,DQProduk-003,22062025,1
DQTrx684153,DQProduk-003,22062025,1
DQTrx684158,DQProduk-003,22062025,1
DQTrx684160,DQProduk-001,22062025,1
DQTrx684162,DQProduk-009,22062025,1
DQTrx684173,DQProduk-003,22062025,1
DQTrx684177,DQProduk-009,22062025,1
DQTrx684188,DQProduk-001,22062025,1
DQTrx684196,DQProduk-009,22062025,1
DQTrx684197,DQProduk-019,22062025,4
DQTrx684199,DQProduk-019,22062025,1
DQTrx684200,DQProduk-019,22062025,1
DQTrx684203,DQProduk-009,22062025,1
DQTrx684205,DQProduk-003,22062025,1
DQTrx684209,DQProduk-001,22062025,1
DQTrx684210,DQProduk-019,22062025,4
DQTrx684212,DQProduk-019,22062025,1
DQTrx684214,DQProduk-019,22062025,4
DQTrx684218,DQProduk-019,22062025,3
DQTrx684221,DQProduk-019,22062025,1
DQTrx684230,DQProduk-019,22062025,1
DQTrx684232,DQProduk-003,22062025,1
DQTrx684234,DQProduk-019,22062025,1
DQTrx684238,DQProduk-001,22062025,1
DQTrx684240,DQProduk-019,22062025,4
DQTrx684241,DQProduk-019,22062025,1
DQTrx684243,DQProduk-019,22062025,1
DQTrx684247,DQProduk-019,22062025,1
DQTrx684249,DQProduk-003,22062025,1
DQTrx684257,DQProduk-001,22062025,1
DQTrx684258,DQProduk-001,22062025,1
DQTrx684259,DQProduk-001,22062025,1
DQTrx684262,DQProduk-009,22062025,1
DQTrx684264,DQProduk-019,22062025,1
DQTrx684265,DQProduk-019,22062025,1
DQTrx684268,DQProduk-009,22062025,1
DQTrx684270,DQProduk-019,22062025,4
DQTrx684271,DQProduk-001,22062025,1
DQTrx684272,DQProduk-019,22062025,2
DQTrx684275,DQProduk-001,22062025,1
DQTrx684276,DQProduk-003,22062025,1
DQTrx684277,DQProduk-019,22062025,1
DQTrx684284,DQProduk-019,22062025,1
DQTrx684287,DQProduk-003,22062025,1
DQTrx684290,DQProduk-003,22062025,3
DQTrx684292,DQProduk-003,22062025,1
DQTrx684293,DQProduk-019,22062025,1
DQTrx684294,DQProduk-003,22062025,1
DQTrx684299,DQProduk-003,22062025,3
DQTrx684302,DQProduk-001,22062025,1
DQTrx684305,DQProduk-001,22062025,1
DQTrx684306,DQProduk-019,22062025,3
DQTrx684311,DQProduk-003,22062025,1
DQTrx684315,DQProduk-009,22062025,1
DQTrx684339,DQProduk-003,22062025,1
DQTrx684340,DQProduk-009,22062025,1
DQTrx684341,DQProduk-001,22062025,1
DQTrx684344,DQProduk-019,22062025,1
DQTrx684345,DQProduk-019,22062025,3
DQTrx684346,DQProduk-003,22062025,1
DQTrx684347,DQProduk-003,22062025,3
DQTrx684348,DQProduk-019,22062025,1
DQTrx684349,DQProduk-001,22062025,1
DQTrx684352,DQProduk-019,22062025,3
DQTrx684353,DQProduk-001,22062025,1
DQTrx684357,DQProduk-003,22062025,1
DQTrx684363,DQProduk-001,22062025,1
DQTrx684365,DQProduk-001,22062025,1
DQTrx684373,DQProduk-019,22062025,1
DQTrx684378,DQProduk-001,22062025,1
DQTrx684384,DQProduk-019,22062025,1
DQTrx684385,DQProduk-003,22062025,2
DQTrx684386,DQProduk-009,22062025,1
DQTrx684388,DQProduk-019,22062025,4
DQTrx684392,DQProduk-001,22062025,3
DQTrx684393,DQProduk-019,22062025,3
DQTrx684395,DQProduk-001,22062025,1
DQTrx684398,DQProduk-019,22062025,1
DQTrx684399,DQProduk-003,22062025,1
DQTrx684404,DQProduk-019,22062025,1
DQTrx684406,DQProduk-001,22062025,1
DQTrx684409,DQProduk-003,22062025,2
DQTrx684410,DQProduk-003,22062025,1
DQTrx684411,DQProduk-001,22062025,1
DQTrx684412,DQProduk-019,22062025,1
DQTrx684413,DQProduk-019,22062025,1
DQTrx684414,DQProduk-019,22062025,1
DQTrx684418,DQProduk-009,22062025,1
DQTrx684421,DQProduk-009,22062025,1
DQTrx684423,DQProduk-019,22062025,1
DQTrx684434,DQProduk-001,22062025,1
DQTrx684435,DQProduk-019,22062025,1
DQTrx684442,DQProduk-019,22062025,1
DQTrx684447,DQProduk-001,22062025,1
DQTrx684448,DQProduk-019,22062025,4
DQTrx684452,DQProduk-019,22062025,1
DQTrx684453,DQProduk-019,22062025,3
DQTrx684457,DQProduk-019,22062025,4
DQTrx684464,DQProduk-019,22062025,1
DQTrx684465,DQProduk-001,22062025,1
DQTrx684466,DQProduk-019,22062025,1
DQTrx684468,DQProduk-019,22062025,1
DQTrx684471,DQProduk-019,22062025,1
DQTrx684477,DQProduk-019,22062025,1
DQTrx684480,DQProduk-003,22062025,3
DQTrx684483,DQProduk-009,22062025,1
DQTrx684484,DQProduk-001,22062025,1
DQTrx684489,DQProduk-019,22062025,1
DQTrx684491,DQProduk-009,22062025,1
DQTrx684492,DQProduk-003,22062025,2
DQTrx684494,DQProduk-003,22062025,1
DQTrx684495,DQProduk-019,22062025,1
DQTrx684497,DQProduk-003,22062025,1
DQTrx684499,DQProduk-001,22062025,1
DQTrx684502,DQProduk-001,22062025,1
DQTrx684528,DQProduk-003,22062025,1
DQTrx684530,DQProduk-019,22062025,1
DQTrx684535,DQProduk-001,22062025,3
DQTrx684538,DQProduk-001,22062025,1
DQTrx684539,DQProduk-001,22062025,1
DQTrx684541,DQProduk-003,22062025,2
DQTrx684548,DQProduk-019,22062025,1
DQTrx684552,DQProduk-009,22062025,1
DQTrx684555,DQProduk-019,22062025,1
DQTrx684563,DQProduk-009,22062025,1
DQTrx684564,DQProduk-001,22062025,1
DQTrx684565,DQProduk-019,22062025,1
DQTrx684569,DQProduk-003,22062025,1
DQTrx684573,DQProduk-001,22062025,1
DQTrx684579,DQProduk-001,22062025,1
DQTrx684582,DQProduk-003,22062025,2
DQTrx684584,DQProduk-019,22062025,1
DQTrx684585,DQProduk-009,22062025,1
DQTrx684591,DQProduk-019,22062025,3
DQTrx684592,DQProduk-001,22062025,2
DQTrx684593,DQProduk-003,22062025,2
DQTrx684598,DQProduk-019,22062025,1
DQTrx684600,DQProduk-019,22062025,1
DQTrx684602,DQProduk-001,22062025,1
DQTrx684606,DQProduk-003,22062025,1
DQTrx684610,DQProduk-009,22062025,1
DQTrx684613,DQProduk-009,22062025,1
DQTrx684616,DQProduk-019,22062025,1
DQTrx684626,DQProduk-003,22062025,1
DQTrx684631,DQProduk-019,22062025,1
DQTrx684634,DQProduk-001,22062025,1
DQTrx684638,DQProduk-019,22062025,1
DQTrx684639,DQProduk-001,22062025,1
DQTrx684647,DQProduk-003,22062025,1
DQTrx684651,DQProduk-001,22062025,1
DQTrx684653,DQProduk-001,22062025,1
DQTrx684659,DQProduk-003,22062025,1
DQTrx684660,DQProduk-019,22062025,4
DQTrx684667,DQProduk-019,22062025,1
DQTrx684672,DQProduk-001,22062025,1
DQTrx684678,DQProduk-019,22062025,1
DQTrx684680,DQProduk-003,22062025,1
DQTrx684681,DQProduk-001,22062025,1
DQTrx684688,DQProduk-001,22062025,1
DQTrx684689,DQProduk-003,22062025,2
DQTrx684690,DQProduk-003,22062025,1
DQTrx684692,DQProduk-003,23062025,1
DQTrx684696,DQProduk-009,23062025,3
DQTrx684699,DQProduk-019,23062025,1
DQTrx684705,DQProduk-003,23062025,1
DQTrx684706,DQProduk-009,23062025,1
DQTrx684715,DQProduk-009,23062025,3
DQTrx684719,DQProduk-019,23062025,1
DQTrx684722,DQProduk-019,23062025,1
DQTrx684724,DQProduk-009,23062025,2
DQTrx684725,DQProduk-009,23062025,2
DQTrx684727,DQProduk-003,23062025,1
DQTrx684728,DQProduk-001,23062025,1
DQTrx684730,DQProduk-003,23062025,1
DQTrx684731,DQProduk-003,23062025,1
DQTrx684739,DQProduk-003,23062025,1
DQTrx684742,DQProduk-009,23062025,1
DQTrx684743,DQProduk-003,23062025,1
DQTrx684750,DQProduk-009,23062025,1
DQTrx684756,DQProduk-019,23062025,1
DQTrx684758,DQProduk-019,23062025,3
DQTrx684763,DQProduk-003,23062025,1
DQTrx684770,DQProduk-003,23062025,1
DQTrx684771,DQProduk-003,23062025,3
DQTrx684775,DQProduk-001,23062025,1
DQTrx684779,DQProduk-003,23062025,1
DQTrx684780,DQProduk-001,23062025,1
DQTrx684783,DQProduk-019,23062025,2
DQTrx684785,DQProduk-003,23062025,1
DQTrx684786,DQProduk-001,23062025,1
DQTrx684793,DQProduk-009,23062025,1
DQTrx684794,DQProduk-019,23062025,1
DQTrx684798,DQProduk-019,23062025,4
DQTrx684800,DQProduk-009,23062025,3
DQTrx684808,DQProduk-003,23062025,1
DQTrx684818,DQProduk-019,23062025,1
DQTrx684819,DQProduk-001,23062025,1
DQTrx684823,DQProduk-019,23062025,1
DQTrx684824,DQProduk-019,23062025,1
DQTrx684825,DQProduk-019,23062025,2
DQTrx684834,DQProduk-009,23062025,1
DQTrx684837,DQProduk-003,23062025,1
DQTrx684838,DQProduk-001,23062025,1
DQTrx684843,DQProduk-009,23062025,1
DQTrx684852,DQProduk-003,23062025,1
DQTrx684865,DQProduk-009,23062025,2
DQTrx684868,DQProduk-019,23062025,3
DQTrx684879,DQProduk-009,23062025,1
DQTrx684882,DQProduk-001,23062025,1
DQTrx684884,DQProduk-019,23062025,1
DQTrx684885,DQProduk-019,23062025,1
DQTrx684886,DQProduk-019,23062025,1
DQTrx684892,DQProduk-009,23062025,1
DQTrx684898,DQProduk-009,23062025,2
DQTrx684900,DQProduk-003,23062025,1
DQTrx684928,DQProduk-009,23062025,1
DQTrx684932,DQProduk-019,23062025,1
DQTrx684934,DQProduk-019,23062025,1
DQTrx684935,DQProduk-009,23062025,3
DQTrx684938,DQProduk-019,23062025,1
DQTrx684940,DQProduk-019,23062025,1
DQTrx684941,DQProduk-019,23062025,1
DQTrx684942,DQProduk-009,23062025,3
DQTrx684948,DQProduk-003,23062025,1
DQTrx684955,DQProduk-001,23062025,1
DQTrx684961,DQProduk-001,23062025,1
DQTrx684967,DQProduk-001,23062025,1
DQTrx684969,DQProduk-003,23062025,1
DQTrx684970,DQProduk-001,23062025,1
DQTrx684975,DQProduk-009,23062025,1
DQTrx684976,DQProduk-019,23062025,1
DQTrx684981,DQProduk-001,23062025,1
DQTrx684987,DQProduk-019,23062025,3
DQTrx684989,DQProduk-003,23062025,1
DQTrx684990,DQProduk-003,23062025,1
DQTrx685021,DQProduk-019,23062025,3
DQTrx685026,DQProduk-003,23062025,1
DQTrx685028,DQProduk-003,23062025,1
DQTrx685031,DQProduk-003,23062025,3
DQTrx685032,DQProduk-003,23062025,1
DQTrx685033,DQProduk-003,23062025,1
DQTrx685036,DQProduk-003,23062025,2
DQTrx685052,DQProduk-019,23062025,3
DQTrx685055,DQProduk-019,23062025,1
DQTrx685056,DQProduk-003,23062025,1
DQTrx685057,DQProduk-009,23062025,1
DQTrx685058,DQProduk-009,23062025,2
DQTrx685073,DQProduk-001,23062025,1
DQTrx685077,DQProduk-003,23062025,1
DQTrx685083,DQProduk-009,23062025,2
DQTrx685093,DQProduk-003,23062025,1
DQTrx685094,DQProduk-001,23062025,1
DQTrx685096,DQProduk-009,23062025,1
DQTrx685104,DQProduk-019,23062025,1
DQTrx685106,DQProduk-001,23062025,1
DQTrx685107,DQProduk-003,23062025,1
DQTrx685108,DQProduk-019,23062025,3
DQTrx685109,DQProduk-019,23062025,1
DQTrx685112,DQProduk-019,23062025,2
DQTrx685118,DQProduk-019,23062025,1
DQTrx685120,DQProduk-009,23062025,1
DQTrx685122,DQProduk-009,23062025,1
DQTrx685134,DQProduk-001,23062025,1
DQTrx685138,DQProduk-001,23062025,1
DQTrx685140,DQProduk-009,23062025,3
DQTrx685143,DQProduk-009,23062025,1
DQTrx685145,DQProduk-001,23062025,1
DQTrx685149,DQProduk-019,23062025,4
DQTrx685150,DQProduk-009,23062025,1
DQTrx685151,DQProduk-019,23062025,1
DQTrx685158,DQProduk-009,23062025,3
DQTrx685161,DQProduk-019,23062025,2
DQTrx685166,DQProduk-003,23062025,4
DQTrx685167,DQProduk-009,23062025,1
DQTrx685171,DQProduk-009,23062025,1
DQTrx685174,DQProduk-001,23062025,1
DQTrx685180,DQProduk-009,23062025,1
DQTrx685181,DQProduk-001,23062025,1
DQTrx685194,DQProduk-003,23062025,1
DQTrx685203,DQProduk-019,23062025,1
DQTrx685204,DQProduk-019,23062025,4
DQTrx685205,DQProduk-019,23062025,1
DQTrx685212,DQProduk-019,23062025,3
DQTrx685219,DQProduk-003,23062025,1
DQTrx685223,DQProduk-019,23062025,1
DQTrx685226,DQProduk-019,23062025,4
DQTrx685227,DQProduk-009,23062025,4
DQTrx685232,DQProduk-019,23062025,3
DQTrx685233,DQProduk-009,23062025,1
DQTrx685237,DQProduk-009,23062025,2
DQTrx685238,DQProduk-001,23062025,1
DQTrx685239,DQProduk-019,23062025,4
DQTrx685246,DQProduk-001,23062025,1
DQTrx685251,DQProduk-019,23062025,2
DQTrx685252,DQProduk-019,23062025,1
DQTrx685253,DQProduk-009,23062025,1
DQTrx685259,DQProduk-001,23062025,1
DQTrx685261,DQProduk-009,23062025,2
DQTrx685270,DQProduk-001,23062025,1
DQTrx685273,DQProduk-001,23062025,1
DQTrx685275,DQProduk-009,23062025,2
DQTrx685277,DQProduk-003,23062025,1
DQTrx685285,DQProduk-001,23062025,1
DQTrx685286,DQProduk-001,23062025,1
DQTrx685289,DQProduk-001,23062025,1
DQTrx685291,DQProduk-019,23062025,1
DQTrx685304,DQProduk-019,23062025,3
DQTrx685311,DQProduk-019,23062025,1
DQTrx685319,DQProduk-009,23062025,1
DQTrx685321,DQProduk-019,23062025,1
DQTrx685322,DQProduk-019,23062025,4
DQTrx685324,DQProduk-019,23062025,1
DQTrx685330,DQProduk-009,23062025,2
DQTrx685333,DQProduk-001,23062025,1
DQTrx685335,DQProduk-019,23062025,1
DQTrx685336,DQProduk-019,23062025,1
DQTrx685337,DQProduk-009,23062025,1
DQTrx685338,DQProduk-019,23062025,1
DQTrx685339,DQProduk-003,23062025,1
DQTrx685340,DQProduk-019,23062025,2
DQTrx685346,DQProduk-001,23062025,1
DQTrx685354,DQProduk-019,23062025,1
DQTrx685357,DQProduk-001,23062025,1
DQTrx685363,DQProduk-001,23062025,1
DQTrx685366,DQProduk-001,23062025,1
DQTrx685367,DQProduk-019,23062025,1
DQTrx685370,DQProduk-003,23062025,1
DQTrx685372,DQProduk-019,23062025,2
DQTrx685377,DQProduk-019,23062025,1
DQTrx685384,DQProduk-001,23062025,1
DQTrx685385,DQProduk-019,23062025,1
DQTrx685386,DQProduk-003,23062025,1
DQTrx685387,DQProduk-019,23062025,2
DQTrx685390,DQProduk-003,23062025,3
DQTrx685403,DQProduk-019,23062025,2
DQTrx685404,DQProduk-019,23062025,2
DQTrx685405,DQProduk-001,23062025,1
DQTrx685408,DQProduk-009,23062025,2
DQTrx685410,DQProduk-003,23062025,1
DQTrx685418,DQProduk-001,23062025,1
DQTrx685423,DQProduk-019,23062025,1
DQTrx685428,DQProduk-003,23062025,1
DQTrx685434,DQProduk-001,23062025,1
DQTrx685435,DQProduk-009,23062025,6
DQTrx685439,DQProduk-019,23062025,1
DQTrx685443,DQProduk-009,23062025,2
DQTrx685445,DQProduk-001,23062025,1
DQTrx685446,DQProduk-001,23062025,1
DQTrx685458,DQProduk-019,23062025,1
DQTrx685459,DQProduk-019,23062025,1
DQTrx685462,DQProduk-019,23062025,2
DQTrx685464,DQProduk-003,23062025,1
DQTrx685467,DQProduk-001,23062025,1
DQTrx685468,DQProduk-001,23062025,1
DQTrx685469,DQProduk-009,23062025,2
DQTrx685473,DQProduk-009,23062025,1
DQTrx685477,DQProduk-003,23062025,4
DQTrx685491,DQProduk-009,23062025,4
DQTrx685499,DQProduk-019,23062025,1
DQTrx685502,DQProduk-009,23062025,1
DQTrx685504,DQProduk-019,23062025,2
DQTrx685506,DQProduk-001,23062025,1
DQTrx685510,DQProduk-019,23062025,2
DQTrx685514,DQProduk-019,23062025,1
DQTrx685517,DQProduk-001,23062025,1
DQTrx685528,DQProduk-019,23062025,4
DQTrx685529,DQProduk-003,23062025,1
DQTrx685534,DQProduk-019,23062025,3
DQTrx685536,DQProduk-003,23062025,1
DQTrx685537,DQProduk-003,23062025,4
DQTrx685540,DQProduk-009,23062025,1
DQTrx685543,DQProduk-009,23062025,1
DQTrx685551,DQProduk-019,23062025,3
DQTrx685554,DQProduk-019,23062025,3
DQTrx685555,DQProduk-009,23062025,1
DQTrx685560,DQProduk-019,23062025,4
DQTrx685562,DQProduk-003,23062025,1
DQTrx685566,DQProduk-001,23062025,1
DQTrx685567,DQProduk-001,23062025,1
DQTrx685572,DQProduk-019,23062025,4
DQTrx685575,DQProduk-001,23062025,1
DQTrx685582,DQProduk-001,23062025,1
DQTrx685583,DQProduk-019,23062025,1
DQTrx685590,DQProduk-001,23062025,1
DQTrx685592,DQProduk-003,23062025,1
DQTrx685593,DQProduk-003,23062025,1
DQTrx685598,DQProduk-019,23062025,1
DQTrx685607,DQProduk-003,23062025,1
DQTrx685618,DQProduk-001,23062025,1
DQTrx685620,DQProduk-009,23062025,1
DQTrx685623,DQProduk-009,23062025,1
DQTrx685625,DQProduk-009,23062025,1
DQTrx685628,DQProduk-001,23062025,1
DQTrx685634,DQProduk-019,23062025,1
DQTrx685640,DQProduk-001,23062025,1
DQTrx685646,DQProduk-001,23062025,1
DQTrx685659,DQProduk-019,23062025,1
DQTrx685660,DQProduk-019,23062025,1
DQTrx685661,DQProduk-001,23062025,1
DQTrx685662,DQProduk-003,23062025,4
DQTrx685665,DQProduk-019,23062025,3
DQTrx685667,DQProduk-019,23062025,1
DQTrx685669,DQProduk-003,23062025,1
DQTrx685670,DQProduk-001,23062025,1
DQTrx685673,DQProduk-003,23062025,1
DQTrx685674,DQProduk-019,23062025,1
DQTrx685678,DQProduk-001,23062025,1
DQTrx685687,DQProduk-009,23062025,1
DQTrx685688,DQProduk-019,23062025,1
DQTrx685693,DQProduk-009,23062025,1
DQTrx685695,DQProduk-001,23062025,1
DQTrx685705,DQProduk-019,23062025,2
DQTrx685710,DQProduk-001,23062025,1
DQTrx685711,DQProduk-003,23062025,1
DQTrx685713,DQProduk-001,23062025,1
DQTrx685720,DQProduk-001,23062025,1
DQTrx685722,DQProduk-003,23062025,3
DQTrx685723,DQProduk-019,23062025,4
DQTrx685725,DQProduk-009,23062025,2
DQTrx685726,DQProduk-001,23062025,1
DQTrx685728,DQProduk-001,23062025,1
DQTrx685729,DQProduk-001,23062025,1
DQTrx685730,DQProduk-001,23062025,1
DQTrx685736,DQProduk-003,23062025,1
DQTrx685739,DQProduk-009,23062025,1
DQTrx685740,DQProduk-009,23062025,1
DQTrx685750,DQProduk-001,23062025,1
DQTrx685752,DQProduk-019,23062025,1
DQTrx685753,DQProduk-003,23062025,1
DQTrx685754,DQProduk-001,23062025,1
DQTrx685757,DQProduk-001,23062025,1
DQTrx685762,DQProduk-003,23062025,1
DQTrx685765,DQProduk-001,23062025,1
DQTrx685766,DQProduk-009,23062025,2
DQTrx685774,DQProduk-019,23062025,2
DQTrx685776,DQProduk-001,23062025,1
DQTrx685778,DQProduk-019,23062025,1
DQTrx685780,DQProduk-003,23062025,1
DQTrx685784,DQProduk-009,23062025,1
DQTrx685788,DQProduk-003,23062025,1
DQTrx685801,DQProduk-003,23062025,1
DQTrx685802,DQProduk-003,23062025,1
DQTrx685804,DQProduk-009,23062025,3
DQTrx685808,DQProduk-009,23062025,1
DQTrx685813,DQProduk-019,23062025,1
DQTrx685814,DQProduk-019,23062025,1
DQTrx685819,DQProduk-001,23062025,1
DQTrx685820,DQProduk-001,23062025,1
DQTrx685821,DQProduk-019,23062025,1
DQTrx685823,DQProduk-003,23062025,1
DQTrx685826,DQProduk-003,23062025,1
DQTrx685832,DQProduk-019,23062025,1
DQTrx685848,DQProduk-001,23062025,1
DQTrx685852,DQProduk-003,23062025,1
DQTrx685860,DQProduk-019,23062025,3
DQTrx685861,DQProduk-009,23062025,1
DQTrx685862,DQProduk-019,23062025,2
DQTrx685863,DQProduk-003,23062025,1
DQTrx685875,DQProduk-009,23062025,2
DQTrx685876,DQProduk-001,23062025,1
DQTrx685882,DQProduk-009,23062025,2
DQTrx685886,DQProduk-019,23062025,1
DQTrx685890,DQProduk-019,23062025,1
DQTrx685896,DQProduk-009,23062025,3
DQTrx685897,DQProduk-019,23062025,1
DQTrx685900,DQProduk-003,23062025,1
DQTrx685904,DQProduk-019,23062025,1
